date,precipitation,temp_max,temp_min,wind,weather
2023-10-09,1.0,28.6,24.8,6.6,drizzle
2023-10-10,1.2,28.6,24.4,5.5,drizzle
2023-10-11,1.9,28.4,23.5,6.0,drizzle
2023-10-12,1.0,29.1,23.9,6.2,drizzle
2023-10-13,1.0,29.2,25.0,5.9,drizzle
2023-10-14,2.3,28.9,25.2,6.3,drizzle
2023-10-15,0.4,29.2,24.2,7.6,drizzle
2023-10-16,0.4,29.0,22.5,7.8,drizzle
2023-10-17,0.9,29.1,22.7,8.0,drizzle
2023-10-18,0.1,28.5,21.9,6.4,drizzle
2023-10-19,1.7,29.5,24.4,4.5,drizzle
2023-10-20,1.7,29.2,24.4,5.6,drizzle
2023-10-21,1.9,29.0,23.8,5.6,drizzle
2023-10-22,1.5,28.9,23.7,5.4,drizzle
2023-10-23,0.8,28.5,23.9,6.9,drizzle
2023-10-24,0.6,28.7,23.4,5.4,drizzle
2023-10-25,0.6,28.8,24.0,4.6,drizzle
2023-10-26,0.9,29.7,24.6,5.0,drizzle
2023-10-27,0.5,29.6,25.2,6.1,drizzle
2023-10-28,1.0,29.4,25.5,7.1,drizzle
2023-10-29,2.2,29.1,24.0,7.1,drizzle
2023-10-30,0.2,29.5,24.5,6.4,drizzle
2023-10-31,1.1,29.5,24.4,5.5,drizzle
2023-11-01,0.1,29.9,25.1,4.5,drizzle
2023-11-02,1.4,29.4,25.1,5.5,drizzle
2023-11-03,1.4,29.3,24.9,5.1,drizzle
2023-11-04,1.2,29.9,25.3,4.6,drizzle
2023-11-05,0.9,29.6,25.2,4.6,drizzle
2023-11-06,1.3,29.5,25.3,4.8,drizzle
2023-11-07,0.7,29.7,24.4,6.0,drizzle
2023-11-08,0.9,30.1,24.6,7.1,drizzle
2023-11-09,0.8,29.9,24.4,7.3,drizzle
2023-11-10,0.9,29.5,25.1,6.7,drizzle
2023-11-11,0.4,30.0,24.7,6.1,drizzle
2023-11-12,0.5,30.1,23.8,6.6,drizzle
2023-11-13,0.3,30.1,23.5,4.6,drizzle
2023-11-14,0.3,29.7,25.0,4.9,drizzle
2023-11-15,0.4,30.0,25.5,5.6,drizzle
2023-11-16,1.8,29.4,25.4,6.1,drizzle
2023-11-17,0.1,30.1,24.5,5.1,drizzle
2023-11-18,0.8,29.6,25.3,5.0,drizzle
2023-11-19,2.3,30.0,25.4,5.1,drizzle
2023-11-20,0.9,29.1,25.1,5.0,drizzle
2023-11-21,1.1,29.4,25.5,6.2,drizzle
2023-11-22,0.3,30.1,25.4,5.9,drizzle
2023-11-23,0.0,30.0,26.0,6.2,sun
2023-11-24,0.0,30.1,25.6,5.1,sun
2023-11-25,0.0,29.8,24.8,5.8,sun
2023-11-26,0.0,30.7,25.4,6.6,sun
2023-11-27,21.4,27.6,23.5,6.0,rain
2023-11-28,8.4,28.7,23.3,5.4,rain
2023-11-29,0.2,29.1,24.6,5.2,drizzle
2023-11-30,0.6,29.4,25.0,4.9,drizzle
2023-12-01,0.0,29.7,25.6,4.3,sun
2023-12-02,0.2,29.4,25.1,4.7,drizzle
2023-12-03,1.9,29.5,25.0,4.6,drizzle
2023-12-04,2.2,29.9,25.1,4.7,drizzle
2023-12-05,3.0,29.8,24.8,5.4,drizzle
2023-12-06,1.5,29.3,24.0,4.7,drizzle
2023-12-07,1.4,29.9,24.9,5.2,drizzle
2023-12-08,1.0,29.8,25.1,5.8,drizzle
2023-12-09,0.8,30.4,25.9,6.1,drizzle
2023-12-10,0.9,29.6,25.5,5.8,drizzle
2023-12-11,1.2,29.4,24.9,5.4,drizzle
2023-12-12,0.1,29.9,26.0,5.8,drizzle
2023-12-13,0.1,30.3,25.6,6.8,drizzle
2023-12-14,2.2,29.1,24.8,6.6,drizzle
2023-12-15,6.9,28.7,24.3,6.3,rain
2023-12-16,0.2,29.9,24.6,6.2,drizzle
2023-12-17,0.6,30.1,24.7,5.2,drizzle
2023-12-18,1.2,29.0,24.7,4.1,drizzle
2023-12-19,6.7,29.3,24.3,4.7,rain
2023-12-20,7.3,29.5,24.9,5.2,rain
2023-12-21,8.9,29.6,24.9,6.9,rain
2023-12-22,0.8,29.9,24.8,6.6,drizzle
2023-12-23,1.4,29.4,24.5,5.6,drizzle
2023-12-24,0.6,29.6,23.9,5.1,drizzle
2023-12-25,1.5,30.1,25.9,6.2,drizzle
2023-12-26,3.1,29.9,25.0,5.9,drizzle
2023-12-27,0.8,30.1,25.7,5.1,drizzle
2023-12-28,0.5,30.0,25.7,5.4,drizzle
2023-12-29,0.1,30.3,25.1,5.6,drizzle
2023-12-30,0.0,30.6,24.2,4.9,sun
2023-12-31,1.3,30.6,25.4,4.1,drizzle
2024-01-01,5.1,29.8,24.0,3.7,rain
2024-01-02,1.0,29.5,23.3,4.3,drizzle
2024-01-03,1.1,30.5,24.7,3.9,drizzle
2024-01-04,1.6,29.7,25.9,4.6,drizzle
2024-01-05,0.6,30.3,25.0,4.7,drizzle
2024-01-06,0.9,30.5,25.6,4.9,drizzle
2024-01-07,0.0,30.7,25.8,4.0,sun
2024-01-08,1.4,30.6,24.6,4.6,drizzle
2024-01-09,0.4,30.8,26.3,4.6,drizzle
2024-01-10,2.0,30.7,24.7,5.3,drizzle
2024-01-11,10.2,28.3,22.8,4.4,rain
2024-01-12,1.0,28.9,23.4,4.4,drizzle
2024-01-13,3.6,30.2,23.7,4.8,drizzle
2024-01-14,2.9,30.3,23.7,5.1,drizzle
2024-01-15,0.0,30.3,26.4,5.5,sun
2024-01-16,0.4,30.4,25.7,5.0,drizzle
2024-01-17,0.0,31.1,26.2,4.3,sun
2024-01-18,1.6,29.5,25.0,5.2,drizzle
2024-01-19,2.1,29.7,24.5,4.9,drizzle
2024-01-20,0.2,30.7,25.7,4.4,drizzle
2024-01-21,0.7,30.8,26.3,4.7,drizzle
2024-01-22,1.0,31.1,26.9,5.5,drizzle
2024-01-23,1.4,31.0,26.3,5.6,drizzle
2024-01-24,1.0,31.0,25.8,5.9,drizzle
2024-01-25,3.2,30.2,25.4,4.8,drizzle
2024-01-26,2.0,31.0,26.9,6.0,drizzle
2024-01-27,2.3,31.0,26.2,5.3,drizzle
2024-01-28,0.3,31.4,27.1,5.9,drizzle
2024-01-29,1.7,30.9,25.1,6.1,drizzle
2024-01-30,0.2,31.6,26.4,5.4,drizzle
2024-01-31,0.0,31.1,24.8,5.9,sun
2024-02-01,1.3,30.9,26.6,5.3,drizzle
2024-02-02,0.7,31.1,26.7,6.2,drizzle
2024-02-03,0.8,31.7,26.4,6.8,drizzle
2024-02-04,0.2,31.7,27.5,5.8,drizzle
2024-02-05,1.9,31.1,26.6,6.4,drizzle
2024-02-06,1.9,31.4,25.0,5.2,drizzle
2024-02-07,0.5,31.2,26.5,5.3,drizzle
2024-02-08,0.8,31.4,26.7,5.6,drizzle
2024-02-09,3.5,30.5,24.7,5.5,drizzle
2024-02-10,1.3,31.4,26.2,6.9,drizzle
2024-02-11,6.4,29.3,24.4,5.9,drizzle
2024-02-12,4.4,31.0,25.5,6.4,drizzle
2024-02-13,4.5,31.0,24.8,5.1,drizzle
2024-02-14,0.7,30.2,24.1,5.1,drizzle
2024-02-15,13.7,29.5,25.4,5.6,rain
2024-02-16,24.2,29.2,24.1,3.7,rain
2024-02-17,7.5,30.1,24.4,4.4,rain
2024-02-18,3.6,29.7,25.9,5.9,drizzle
2024-02-19,1.9,30.5,25.3,4.3,drizzle
2024-02-20,4.2,30.2,24.9,4.4,drizzle
2024-02-21,3.0,29.3,24.0,3.9,rain
2024-02-22,4.2,28.9,25.5,3.9,rain
2024-02-23,6.3,29.5,23.6,5.5,rain
2024-02-24,0.3,31.1,24.6,8.0,drizzle
2024-02-25,19.8,29.8,24.4,7.2,rain
2024-02-26,9.1,29.3,24.6,6.6,drizzle
2024-02-27,9.5,27.8,24.6,5.1,rain
2024-02-28,18.6,30.2,23.5,4.2,rain
2024-02-29,0.6,29.7,23.4,4.4,drizzle
2024-03-01,0.5,30.6,24.2,5.3,drizzle
2024-03-02,0.5,31.0,25.6,3.8,drizzle
2024-03-03,0.8,30.0,25.3,4.5,drizzle
2024-03-04,0.3,30.9,24.3,3.9,drizzle
2024-03-05,6.9,29.0,25.7,4.5,rain
2024-03-06,6.9,30.2,25.9,4.2,rain
2024-03-07,1.7,30.5,25.9,6.7,drizzle
2024-03-08,0.9,30.7,26.9,6.4,drizzle
2024-03-09,0.7,30.2,25.2,5.1,drizzle
2024-03-10,1.7,30.5,24.9,4.8,drizzle
2024-03-11,0.5,31.5,24.5,5.3,drizzle
2024-03-12,8.7,29.6,24.6,3.9,rain
2024-03-13,24.5,30.3,24.4,4.3,rain
2024-03-14,5.1,28.8,25.5,6.0,drizzle
2024-03-15,2.6,30.5,25.5,6.2,drizzle
2024-03-16,1.0,31.0,26.7,5.6,drizzle
2024-03-17,3.8,30.5,25.7,5.8,drizzle
2024-03-18,7.6,30.3,25.2,5.8,rain
2024-03-19,0.4,31.3,25.6,5.3,drizzle
2024-03-20,0.4,31.1,26.7,4.9,drizzle
2024-03-21,2.6,30.9,25.2,5.3,rain
2024-03-22,0.4,31.3,24.0,5.5,drizzle
2024-03-23,0.1,30.9,26.0,6.6,drizzle
2024-03-24,0.9,31.1,24.5,5.5,drizzle
2024-03-25,0.7,31.2,24.9,5.1,drizzle
2024-03-26,0.3,31.2,26.0,5.4,drizzle
2024-03-27,14.2,28.9,25.1,3.7,rain
2024-03-28,1.3,30.6,25.7,6.5,drizzle
2024-03-29,15.1,28.7,25.1,6.9,rain
2024-03-30,7.4,29.4,24.4,4.5,rain
2024-03-31,2.6,29.7,24.4,4.5,drizzle
2024-04-01,0.6,30.4,24.0,4.2,drizzle
2024-04-02,0.2,31.6,25.0,5.1,drizzle
2024-04-03,1.1,30.3,25.3,4.2,drizzle
2024-04-04,10.3,29.1,25.0,4.3,rain
2024-04-05,0.7,30.4,24.3,4.7,drizzle
2024-04-06,0.2,30.6,24.4,5.7,drizzle
2024-04-07,0.2,31.1,25.0,5.4,drizzle
2024-04-08,2.8,30.7,25.6,4.6,drizzle
2024-04-09,23.0,30.0,24.4,5.9,rain
2024-04-10,3.5,28.5,24.3,3.1,drizzle
2024-04-11,2.8,29.7,25.1,4.0,drizzle
2024-04-12,1.9,29.5,25.3,4.6,drizzle
2024-04-13,0.8,30.1,24.5,5.2,drizzle
2024-04-14,1.8,30.0,25.0,5.5,drizzle
2024-04-15,3.0,29.4,24.8,5.6,drizzle
2024-04-16,13.5,28.9,25.0,4.9,rain
2024-04-17,1.2,30.2,24.7,5.0,drizzle
2024-04-18,0.6,30.4,25.2,4.0,drizzle
2024-04-19,0.1,30.7,25.1,4.5,drizzle
2024-04-20,1.4,28.7,25.1,5.1,drizzle
2024-04-21,3.8,29.9,25.0,5.6,rain
2024-04-22,5.1,30.0,24.4,5.2,rain
2024-04-23,0.5,30.2,24.8,4.7,drizzle
2024-04-24,1.4,29.8,25.3,5.6,drizzle
2024-04-25,0.7,30.8,25.9,5.6,drizzle
2024-04-26,8.8,30.2,25.2,6.2,rain
2024-04-27,1.8,30.3,26.2,6.6,drizzle
2024-04-28,9.3,27.8,24.4,5.0,rain
2024-04-29,7.8,28.1,23.6,5.2,rain
2024-04-30,0.0,30.3,25.9,4.4,sun
2024-05-01,0.4,30.5,24.8,6.8,drizzle
2024-05-02,0.5,30.1,24.9,5.0,drizzle
2024-05-03,3.5,30.2,24.9,5.9,drizzle
2024-05-04,3.3,29.9,25.4,7.1,drizzle
2024-05-05,1.7,29.8,24.3,7.4,drizzle
2024-05-06,4.2,29.9,25.3,6.6,drizzle
2024-05-07,3.4,29.6,24.6,4.7,drizzle
2024-05-08,6.4,29.4,24.3,5.0,rain
2024-05-09,3.8,28.4,24.6,5.6,drizzle
2024-05-10,2.1,30.1,24.5,5.4,drizzle
2024-05-11,0.1,30.3,23.5,4.9,drizzle
2024-05-12,0.1,30.7,24.1,5.0,drizzle
2024-05-13,1.2,29.3,24.0,4.3,drizzle
2024-05-14,0.4,30.0,24.2,5.3,drizzle
2024-05-15,1.4,30.2,24.6,5.4,drizzle
2024-05-16,0.5,30.1,23.9,6.4,drizzle
2024-05-17,47.9,26.3,24.5,5.0,rain
2024-05-18,2.6,29.3,23.8,4.1,drizzle
2024-05-19,2.3,28.3,23.8,3.9,drizzle
2024-05-20,1.3,29.0,23.3,5.8,drizzle
2024-05-21,3.1,29.2,24.2,5.9,drizzle
2024-05-22,2.8,29.2,24.8,6.8,drizzle
2024-05-23,13.2,27.3,24.2,6.9,rain
2024-05-24,2.9,27.5,24.9,6.5,drizzle
2024-05-25,0.4,30.1,25.9,6.2,drizzle
2024-05-26,2.3,28.1,25.0,5.8,drizzle
2024-05-27,1.9,28.8,24.1,6.8,drizzle
2024-05-28,16.6,27.8,24.6,5.4,rain
2024-05-29,2.8,27.7,24.0,4.2,drizzle
2024-05-30,8.2,26.9,23.9,4.4,rain
2024-05-31,1.0,28.0,24.1,6.1,drizzle
2024-06-01,1.5,28.9,23.5,6.1,drizzle
2024-06-02,1.9,29.2,23.9,6.9,drizzle
2024-06-03,25.4,27.0,23.9,5.3,rain
2024-06-04,9.5,27.9,24.0,5.0,rain
2024-06-05,5.5,28.5,23.7,6.3,rain
2024-06-06,1.5,28.8,24.1,6.3,drizzle
2024-06-07,4.8,28.8,23.3,4.8,rain
2024-06-08,2.3,29.0,23.7,6.1,drizzle
2024-06-09,3.0,28.2,23.9,7.5,drizzle
2024-06-10,0.9,28.9,25.0,7.7,drizzle
2024-06-11,2.1,29.0,23.8,6.8,drizzle
2024-06-12,2.3,28.5,24.2,7.8,drizzle
2024-06-13,19.9,29.0,23.9,7.1,rain
2024-06-14,27.3,27.6,24.0,6.7,rain
2024-06-15,33.7,26.5,23.8,6.9,rain
2024-06-16,18.3,27.5,23.9,8.1,rain
2024-06-17,2.9,28.7,23.6,6.4,rain
2024-06-18,3.7,27.4,23.8,6.6,drizzle
2024-06-19,5.0,27.7,23.4,6.0,drizzle
2024-06-20,3.6,27.9,23.0,6.2,drizzle
2024-06-21,9.0,27.0,23.0,5.8,rain
2024-06-22,7.5,27.3,23.3,6.6,drizzle
2024-06-23,12.6,27.1,23.5,6.6,rain
2024-06-24,2.1,27.5,22.4,5.7,drizzle
2024-06-25,3.3,27.5,23.1,6.0,drizzle
2024-06-26,0.6,28.6,23.2,6.4,drizzle
2024-06-27,1.1,27.5,22.3,5.9,drizzle
2024-06-28,0.9,27.8,23.0,5.6,drizzle
2024-06-29,0.0,28.1,21.7,5.7,sun
2024-06-30,0.5,27.6,21.7,5.2,drizzle
2024-07-01,0.6,27.3,21.9,6.5,drizzle
2024-07-02,7.8,26.2,22.9,6.4,drizzle
2024-07-03,9.1,26.8,22.9,6.9,rain
2024-07-04,2.9,27.2,22.5,5.6,drizzle
2024-07-05,8.3,26.6,22.6,4.2,rain
2024-07-06,28.8,26.4,22.9,6.4,rain
2024-07-07,2.2,27.8,23.3,6.8,drizzle
2024-07-08,0.8,27.3,21.5,4.9,drizzle
2024-07-09,4.6,26.9,22.7,5.1,drizzle
2024-07-10,4.0,27.9,23.3,6.9,drizzle
2024-07-11,8.7,25.7,23.3,6.0,rain
2024-07-12,14.7,27.3,22.7,7.7,rain
2024-07-13,3.5,26.8,22.7,8.4,drizzle
2024-07-14,5.2,26.8,22.8,8.8,drizzle
2024-07-15,0.6,27.4,24.5,7.6,drizzle
2024-07-16,0.7,27.7,23.9,7.6,drizzle
2024-07-17,0.3,27.6,24.1,7.2,drizzle
2024-07-18,2.7,27.2,22.9,7.1,drizzle
2024-07-19,1.3,26.6,22.2,7.5,drizzle
2024-07-20,4.3,25.2,21.6,7.1,drizzle
2024-07-21,2.4,26.6,21.1,7.9,drizzle
2024-07-22,2.8,27.2,21.7,7.9,drizzle
2024-07-23,1.6,26.8,22.7,7.5,drizzle
2024-07-24,1.4,27.6,22.8,7.8,drizzle
2024-07-25,1.3,26.8,21.4,6.2,drizzle
2024-07-26,0.7,27.3,23.3,7.3,drizzle
2024-07-27,1.7,27.3,22.9,8.0,drizzle
2024-07-28,2.5,27.7,23.3,6.8,drizzle
2024-07-29,4.7,26.8,23.3,6.3,drizzle
2024-07-30,1.2,27.5,22.1,7.5,drizzle
2024-07-31,3.2,27.7,22.7,7.9,drizzle
2024-08-01,1.1,27.7,23.0,8.3,drizzle
2024-08-02,2.3,26.5,21.9,8.1,drizzle
2024-08-03,2.5,27.1,22.3,7.5,drizzle
2024-08-04,5.8,26.8,22.4,7.8,drizzle
2024-08-05,2.2,27.1,23.0,7.4,drizzle
2024-08-06,1.5,27.1,22.1,6.9,drizzle
2024-08-07,5.3,26.8,22.1,8.1,drizzle
2024-08-08,2.1,27.1,20.8,5.8,drizzle
2024-08-09,0.9,27.1,22.7,6.4,drizzle
2024-08-10,0.0,27.4,20.4,4.8,sun
2024-08-11,1.1,27.7,23.3,4.9,drizzle
2024-08-12,0.0,27.9,24.0,5.1,sun
2024-08-13,1.0,27.9,24.0,5.8,drizzle
2024-08-14,1.6,27.8,24.3,8.0,drizzle
2024-08-15,0.8,27.3,23.8,7.8,drizzle
2024-08-16,0.3,27.8,23.7,7.4,drizzle
2024-08-17,0.0,28.0,22.8,6.9,sun
2024-08-18,3.8,26.9,21.9,6.8,drizzle
2024-08-19,4.1,26.8,22.0,6.7,drizzle
2024-08-20,3.4,27.0,22.1,6.1,drizzle
2024-08-21,2.3,27.9,22.5,7.0,drizzle
2024-08-22,1.8,27.6,23.2,8.3,drizzle
2024-08-23,4.5,27.4,23.4,7.9,rain
2024-08-24,3.3,27.1,21.8,6.9,drizzle
2024-08-25,0.2,27.1,23.5,7.2,drizzle
2024-08-26,0.7,27.5,23.6,7.4,drizzle
2024-08-27,2.0,27.0,22.3,6.4,drizzle
2024-08-28,6.3,26.3,21.8,7.7,drizzle
2024-08-29,1.9,27.1,22.3,8.4,drizzle
2024-08-30,0.1,27.4,22.9,7.8,drizzle
2024-08-31,0.8,27.3,21.5,7.1,drizzle
2024-09-01,1.9,27.2,21.2,7.6,drizzle
2024-09-02,2.9,27.3,21.5,7.4,drizzle
2024-09-03,2.9,27.0,22.4,7.0,drizzle
2024-09-04,0.0,28.0,23.3,6.8,sun
2024-09-05,0.0,27.4,24.0,6.3,sun
2024-09-06,0.5,27.4,22.9,6.5,drizzle
2024-09-07,0.7,27.8,23.9,7.6,drizzle
2024-09-08,5.5,26.3,22.2,6.6,drizzle
2024-09-09,2.3,27.4,22.4,7.4,drizzle
2024-09-10,2.3,27.4,22.9,8.0,drizzle
2024-09-11,3.4,26.3,22.2,6.8,drizzle
2024-09-12,1.9,27.3,22.7,6.9,drizzle
2024-09-13,1.8,26.9,22.1,6.2,drizzle
2024-09-14,2.4,27.5,22.6,7.5,drizzle
2024-09-15,1.8,27.2,22.9,7.5,drizzle
2024-09-16,0.0,28.3,23.9,6.8,sun
2024-09-17,2.1,27.6,22.0,6.2,drizzle
2024-09-18,1.9,27.3,23.9,7.7,drizzle
2024-09-19,0.5,28.0,22.4,7.2,drizzle
2024-09-20,0.6,27.8,23.3,7.7,drizzle
2024-09-21,0.7,28.4,23.5,7.7,drizzle
2024-09-22,1.1,27.7,23.2,7.3,drizzle
2024-09-23,0.9,28.0,23.7,7.0,drizzle
2024-09-24,1.0,27.8,23.1,6.7,drizzle
2024-09-25,1.5,27.8,23.8,6.6,drizzle
2024-09-26,0.5,27.9,23.7,6.2,drizzle
2024-09-27,1.4,28.1,22.9,5.2,drizzle
2024-09-28,1.3,28.1,24.0,6.2,drizzle
2024-09-29,0.4,28.2,24.1,7.2,drizzle
2024-09-30,1.0,28.3,23.9,7.7,drizzle
2024-10-01,0.0,28.7,21.3,6.6,sun
2024-10-02,3.5,28.0,23.0,6.0,drizzle
2024-10-03,1.6,28.0,23.7,6.2,drizzle
2024-10-04,0.1,28.5,23.9,5.5,drizzle
2024-10-05,0.3,28.3,24.1,5.1,drizzle
2024-10-06,0.0,28.9,21.0,5.0,sun
2024-10-07,0.4,28.8,23.0,4.4,drizzle
2024-10-08,0.1,28.8,23.8,4.8,drizzle
2024-10-09,0.0,29.2,24.3,4.0,sun
2024-10-10,0.5,29.0,24.2,5.3,drizzle
2024-10-11,0.3,29.0,24.6,6.4,drizzle
2024-10-12,0.5,29.6,24.3,5.4,drizzle
2024-10-13,1.0,29.0,24.4,6.5,drizzle
2024-10-14,0.5,28.5,24.6,6.3,drizzle
2024-10-15,0.4,28.7,23.5,5.3,drizzle
2024-10-16,1.2,28.7,24.2,5.4,drizzle
2024-10-17,0.2,29.0,25.1,4.6,drizzle
2024-10-18,0.9,29.0,24.4,5.0,drizzle
2024-10-19,0.9,29.0,24.6,5.5,drizzle
2024-10-20,0.1,30.0,24.4,5.6,drizzle
2024-10-21,1.1,29.3,24.1,6.9,drizzle
2024-10-22,0.6,29.4,24.2,6.3,drizzle
2024-10-23,0.5,28.7,24.4,5.9,drizzle
2024-10-24,0.1,28.5,25.0,5.8,drizzle
2024-10-25,0.3,28.5,25.0,5.2,drizzle
2024-10-26,0.7,29.3,24.7,5.7,drizzle
2024-10-27,2.7,29.4,24.5,5.6,drizzle
2024-10-28,1.6,29.5,24.0,7.3,drizzle
2024-10-29,2.1,28.8,23.1,7.0,drizzle
2024-10-30,1.0,29.0,24.3,5.9,drizzle
2024-10-31,0.9,28.8,24.9,6.1,drizzle
2024-11-01,0.5,29.3,24.7,6.4,drizzle
2024-11-02,1.7,28.8,24.7,7.1,drizzle
2024-11-03,0.3,29.4,24.1,6.3,drizzle
2024-11-04,0.3,29.8,24.6,6.3,drizzle
2024-11-05,2.6,29.2,24.0,6.8,drizzle
2024-11-06,2.4,28.6,24.6,7.2,drizzle
2024-11-07,1.1,29.0,24.4,5.7,drizzle
2024-11-08,3.0,29.1,23.6,5.6,drizzle
2024-11-09,4.3,28.8,24.7,6.6,drizzle
2024-11-10,1.1,29.1,24.8,5.5,drizzle
2024-11-11,1.2,28.8,24.7,5.2,drizzle
2024-11-12,1.3,28.9,23.6,4.8,drizzle
2024-11-13,1.2,29.5,24.9,5.6,drizzle
2024-11-14,0.8,29.4,24.9,5.5,drizzle
2024-11-15,0.2,29.6,25.2,5.8,drizzle
2024-11-16,0.8,29.7,25.0,5.8,drizzle
2024-11-17,3.7,29.3,24.5,6.5,drizzle
2024-11-18,2.8,29.0,24.4,6.7,drizzle
2024-11-19,0.7,28.9,25.1,5.6,drizzle
2024-11-20,0.2,29.6,25.2,4.7,drizzle
2024-11-21,0.2,29.8,25.2,4.5,drizzle
2024-11-22,0.0,30.2,24.9,4.1,sun
2024-11-23,0.7,29.6,25.3,5.2,drizzle
2024-11-24,0.6,29.5,25.5,4.7,drizzle
2024-11-25,0.1,30.3,26.0,4.4,drizzle
2024-11-26,0.0,30.1,25.4,4.8,sun
2024-11-27,0.2,29.7,25.5,5.5,drizzle
2024-11-28,0.6,29.9,25.0,5.6,drizzle
2024-11-29,1.2,29.5,24.7,5.9,drizzle
2024-11-30,0.0,29.8,25.2,4.5,sun
2024-12-01,1.6,29.6,24.2,5.2,drizzle
2024-12-02,5.1,28.8,23.7,5.2,rain
2024-12-03,4.3,28.3,24.7,4.8,drizzle
2024-12-04,2.9,29.2,23.5,4.8,drizzle
2024-12-05,0.8,29.5,25.3,4.6,drizzle
2024-12-06,4.7,28.0,23.6,5.7,drizzle
2024-12-07,1.8,28.1,24.6,5.2,drizzle
2024-12-08,1.9,28.8,24.8,6.5,drizzle
2024-12-09,1.6,29.2,24.9,5.9,drizzle
2024-12-10,0.6,29.6,25.5,5.2,drizzle
2024-12-11,0.5,29.3,25.7,5.1,drizzle
2024-12-12,2.2,29.8,25.0,5.2,drizzle
2024-12-13,0.3,30.0,25.5,5.9,drizzle
2024-12-14,4.0,29.0,24.8,5.7,drizzle
2024-12-15,2.4,28.8,24.3,4.8,drizzle
2024-12-16,3.4,29.0,25.3,6.0,drizzle
2024-12-17,1.3,29.1,25.7,4.9,drizzle
2024-12-18,1.0,29.6,24.7,4.4,drizzle
2024-12-19,2.0,29.2,25.7,5.7,drizzle
2024-12-20,5.6,28.4,24.6,5.3,drizzle
2024-12-21,4.0,28.6,23.7,4.8,drizzle
2024-12-22,2.2,29.4,24.3,5.5,drizzle
2024-12-23,0.2,29.9,25.2,5.3,drizzle
2024-12-24,1.2,29.4,25.4,5.8,drizzle
2024-12-25,0.4,29.8,24.8,4.8,drizzle
2024-12-26,0.6,29.2,25.3,5.3,drizzle
2024-12-27,0.5,30.7,24.6,6.4,drizzle
2024-12-28,2.7,29.0,24.1,5.9,drizzle
2024-12-29,1.6,29.7,25.5,6.1,drizzle
2024-12-30,3.1,29.3,24.5,5.7,drizzle
2024-12-31,2.8,29.7,25.6,5.2,drizzle
